1585085907,2851
1585085909,2842
1585085911,2842
1585085913,2848
1585085915,2829
1585085917,2847
1585085919,2843
1585085921,2839
1585085923,2821
1585085925,2829
1585085927,2845
1585085929,2801
1585085931,2820
1585085933,2804
1585085935,2814
1585085937,2812
1585085939,2820
1585085941,2810
1585085943,2831
1585085945,2827
1585085947,2797
1585085949,2795
1585085951,2828
1585085953,2834
1585085955,2803
1585085957,2793
1585085959,2790
1585085961,2800
1585085963,2785
1585085965,2805
1585085967,2790
1585085969,2765
1585085971,2791
1585085973,2787
1585085975,2746
1585085977,2798
1585085979,2770
1585085981,2766
1585085983,2785
1585085985,2762
1585085987,2769
1585085989,2747
1585085991,2762
1585085993,2765
1585085995,2753
1585085997,2752
1585085999,2761
1585086001,2762
1585086003,2759
1585086005,2754
1585086007,2738
1585086009,2750
1585086011,2749
1585086013,2740
1585086015,2742
1585086017,2723
1585086019,2751
1585086021,2760
1585086024,2729
1585086026,2748
1585086028,2739
1585086030,2710
1585086032,2730
1585086034,2735
1585086036,2742
1585086038,2726
1585086040,2718
1585086042,2723
1585086044,2725
1585086046,2720
1585086048,2722
1585086050,2714
1585086052,2694
1585086054,2709
1585086056,2705
1585086058,2723
1585086060,2696
1585086062,2710
1585086064,2682
1585086066,2698
1585086068,2691
1585086070,2698
1585086072,2697
1585086074,2674
1585086076,2672
1585086078,2682
1585086080,2666
1585086082,2688
1585086084,2662
1585086086,2690
1585086088,2705
1585086090,2666
1585086092,2655
1585086094,2678
1585086096,2658
1585086098,2659
1585086100,2669
1585086102,2671
1585086104,2658
1585086106,2652
1585086108,2677
1585086110,2654
1585086112,2648
1585086114,2656
1585086116,2672
1585086118,2652
1585086120,2683
1585086122,2651
1585086124,2643
1585086126,2644
1585086128,2636
1585086130,2641
1585086132,2650
1585086134,2645
1585086136,2664
1585086138,2641
1585086140,2641
1585086142,2641
1585086144,2632
1585086146,2632
1585086148,2639
1585086150,2641
1585086152,2623
1585086154,2624
1585086156,2628
1585086158,2641
1585086160,2605
1585086162,2615
1585086164,2644
1585086166,2619
1585086168,2606
1585086170,2615
1585086172,2600
1585086174,2636
1585086176,2619
1585086178,2605
1585086180,2607
1585086182,2606
1585086184,2597
1585086186,2608
1585086188,2594
1585086190,2580
1585086192,2618
1585086194,2583
1585086196,2599
1585086198,2642
1585086200,2573
1585086202,2580
1585086204,2574
1585086206,2600
1585086208,2629
1585086210,2611
1585086212,2596
1585086214,2600
1585086216,2592
1585086218,2571
1585086220,2600
1585086222,2606
1585086224,2570
1585086226,2601
1585086228,2575
1585086230,2584
1585086232,2581
1585086234,2587
1585086236,2559
1585086238,2572
1585086240,2577
1585086242,2584
1585086244,2566
1585086246,2559
1585086248,2546
1585086250,2586
1585086252,2558
1585086254,2549
1585086256,2588
1585086258,2553
1585086260,2526
1585086262,2564
1585086264,2545
1585086266,2546
1585086268,2553
1585086270,2546
1585086272,2546
1585086274,2551
1585086276,2548
1585086278,2530
1585086280,2555
1585086282,2543
1585086284,2553
1585086286,2505
1585086288,2549
1585086290,2526
1585086292,2537
1585086294,2549
1585086296,2537
1585086298,2547
1585086300,2538
1585086302,2559
1585086304,2525
1585086306,2520
1585086308,2541
1585086310,2546
1585086312,2526
1585086314,2555
1585086316,2520
1585086318,2505
1585086321,2523
1585086323,2502
1585086325,2526
1585086327,2511
1585086329,2517
1585086331,2531
1585086333,2535
1585086335,2502
1585086337,2514
1585086339,2522
1585086341,2520
1585086343,2493
1585086345,2511
1585086347,2501
1585086349,2517
1585086351,2519
1585086353,2503
1585086355,2508
1585086357,2446
1585086359,2537
1585086361,2509
1585086363,2523
1585086365,2492
1585086367,2525
1585086369,2521
1585086371,2502
1585086373,2496
1585086375,2488
1585086377,2511
1585086379,2472
1585086381,2466
1585086383,2499
1585086385,2472
1585086387,2502
1585086389,2488
1585086391,2508
1585086393,2483
1585086395,2500
1585086397,2469
1585086399,2494
1585086401,2472
1585086403,2471
1585086405,2464
1585086407,2454
1585086409,2482
1585086411,2462
1585086413,2493
1585086415,2474
1585086417,2459
1585086419,2445
1585086421,2468
1585086423,2439
1585086425,2472
1585086427,2485
1585086429,2477
1585086431,2476
1585086433,2477
1585086435,2488
1585086437,2460
1585086439,2443
1585086441,2462
1585086443,2445
1585086445,2461
1585086447,2446
1585086449,2453
1585086451,2477
1585086453,2457
1585086455,2447
1585086457,2461
1585086459,2441
1585086461,2455
1585086463,2441
1585086465,2423
1585086467,2441
1585086469,2468
1585086471,2440
1585086473,2444
1585086475,2453
1585086477,2418
1585086479,2429
1585086481,2437
1585086483,2442
1585086485,2410
1585086487,2442
1585086489,2463
1585086491,2433
1585086493,2430
1585086495,2445
1585086497,2426
1585086499,2417
1585086501,2435
1585086503,2460
1585086505,2463
1585086507,2414
1585086509,2412
1585086511,2416
1585086513,2418
1585086515,2432
1585086517,2414
1585086519,2440
1585086521,2424
1585086523,2433
1585086525,2415
1585086527,2435
1585086529,2423
1585086531,2401
1585086533,2403
1585086535,2417
1585086537,2407
1585086539,2395
1585086541,2391
1585086543,2379
1585086545,2408
1585086547,2395
1585086549,2409
1585086551,2438
1585086553,2420
1585086555,2417
1585086557,2421
1585086559,2379
1585086561,2421
1585086563,2410
1585086565,2418
1585086567,2412
1585086569,2439
1585086571,2409
1585086573,2382
1585086575,2422
1585086577,2392
1585086579,2388
1585086581,2405
1585086583,2400
1585086585,2392
1585086587,2380
1585086589,2405
1585086591,2412
1585086593,2383
1585086595,2389
1585086597,2388
1585086599,2370
1585086601,2395
1585086603,2396
1585086605,2366
1585086607,2370
1585086609,2393
1585086611,2361
1585086614,2377
1585086615,2387
1585086618,2396
1585086620,2379
1585086622,2370
1585086624,2360
1585086626,2397
1585086628,2374
1585086630,2382
1585086632,2366
1585086634,2379
1585086636,2366
1585086638,2389
1585086640,2374
1585086642,2358
1585086644,2341
1585086646,2376
1585086648,2355
1585086650,2346
1585086652,2365
1585086654,2365
1585086656,2351
1585086658,2354
1585086660,2355
1585086662,2356
1585086664,2373
1585086666,2331
1585086668,2366
1585086670,2353
1585086672,2332
1585086674,2350
1585086676,2360
1585086678,2353
1585086680,2378
1585086682,2358
1585086684,2348
1585086686,2360
1585086688,2344
1585086690,2373
1585086692,2320
1585086694,2340
1585086696,2345
1585086698,2346
1585086700,2333
1585086702,2354
1585086704,2358
1585086706,2357
1585086708,2309
1585086710,2328
1585086712,2353
1585086714,2356
1585086716,2309
1585086718,2317
1585086720,2346
1585086722,2306
1585086724,2331
1585086726,2308
1585086728,2333
1585086730,2333
1585086732,2329
1585086734,2320
1585086736,2329
1585086738,2328
1585086740,2325
1585086742,2322
1585086744,2313
1585086746,2312
1585086748,2322
1585086750,2321
1585086752,2289
1585086754,2334
1585086756,2316
1585086758,2313
1585086760,2304
1585086762,2338
1585086764,2328
1585086766,2320
1585086768,2314
1585086770,2284
1585086772,2284
1585086774,2312
1585086776,2294
1585086778,2301
1585086780,2327
1585086782,2332
1585086784,2286
1585086786,2323
1585086788,2287
1585086790,2303
1585086792,2335
1585086794,2292
1585086796,2311
1585086798,2332
1585086800,2273
1585086802,2289
1585086804,2288
1585086806,2287
1585086808,2309
1585086810,2294
1585086812,2291
1585086814,2289
1585086816,2306
1585086818,2270
1585086820,2293
1585086822,2289
1585086824,2295
1585086826,2268
1585086828,2284
1585086830,2289
1585086832,2265
1585086834,2303
1585086836,2276
1585086838,2289
1585086840,2278
1585086842,2329
1585086844,2274
1585086846,2303
1585086848,2276
1585086850,2265
1585086852,2280
1585086854,2261
1585086856,2308
1585086858,2283
1585086860,2252
1585086862,2283
1585086864,2272
1585086866,2244
1585086868,2282
1585086870,2275
1585086872,2286
1585086874,2282
1585086876,2287
1585086878,2261
1585086880,2249
1585086882,2257
1585086884,2266
1585086886,2248
1585086888,2254
1585086890,2269
1585086892,2283
1585086894,2270
1585086896,2295
1585086898,2268
1585086900,2262
1585086902,2268
1585086904,2277
1585086906,2248
1585086908,2257
1585086910,2250
1585086913,2258
1585086915,2252
1585086917,2297
1585086919,2252
1585086921,2286
1585086923,2254
1585086925,2263
1585086927,2255
1585086929,2260
1585086931,2249
1585086933,2243
1585086935,2264
1585086937,2254
1585086939,2262
1585086941,2248
1585086943,2252
1585086945,2239
1585086947,2246
1585086949,2252
1585086951,2247
1585086953,2217
1585086955,2243
1585086957,2213
1585086959,2236
1585086961,2237
1585086963,2247
1585086965,2236
1585086967,2249
1585086969,2225
1585086971,2257
